document_name,title,heading,content,tokens
Ley Orgánica de Protección de Datos Personales,seguridad de datos personales,art. 37.,"seguridad de datos personales.-el responsable o encargado del tratamiento de datos
personales según sea el caso, deberá sujetarse al principio de seguridad de datos personales, para
lo cual deberá tomar en cuenta las categorías y volumen de datos personales, el estado de la
técnica, mejores prácticas de seguridad integral y los costos de aplicación de acuerdo a la
naturaleza, alcance, contexto y los fines del tratamiento, así como identificar la probabilidad de
riesgos.
el responsable o encargado del tratamiento de datos personales, deberá implementar un proceso de
verificación, evaluación y valoración continua y permanente de la eficiencia, eficacia y efectividad de
las medidas de carácter técnico, organizativo y de cualquier otra índole, implementadas con el objeto
de garantizar y mejorar la seguridad del tratamiento de datos personales.
el responsable o encargado del tratamiento de datos personales deberá evidenciar que las medidas
adoptadas e implementadas mitiguen de forma adecuada los riesgos identificados
entre otras medidas, se podrán incluir las siguientes;
1) medidas de anonimización, seudonomización o cifrado de datos personales;
2) medidas dirigidas a mantener la confidencialidad, integridad y disponibilidad permanentes de los
sistemas y servicios del tratamiento de datos personales y el acceso a los datos personales, de
forma rápida en caso de incidentes; y
3) medidas dirigidas a mejorar la residencia técnica, física, administrativa, y jurídica.
4) los responsables y encargados del tratamiento de datos personales, podrán acogerse a
estándares internacionales para una adecuada gestión de riesgos enfocada a la protección de
derechos y libertades, así como para la implementación y manejo de sistemas de seguridad de la
información o a códigos de conducta reconocidos y autorizados por la autoridad de protección de
datos personales.
",468
Ley Orgánica de Protección de Datos Personales,seguridad de datos personales,art. 38.,"medidas de seguridad en el ámbito del sector público.-el mecanismo gubernamental de
seguridad de la información deberá incluir las medidas que deban implementarse en el caso de
tratamiento de datos personales para hacer frente a cualquier riesgo, amenaza, vulnerabilidad,
accesos no autorizados, pérdidas, alteraciones, destrucción o comunicación accidental o ilícita en el
tratamiento de los datos conforme al principio de seguridad de datos personales.
el mecanismo gubernamental de seguridad de la información abarcará y aplicará a todas las
instituciones del sector público, contenidas en el artículo 225 de la constitución de la república de
ecuador, así como a terceros que presten servicios públicos mediante concesión u otras figuras
legalmente reconocidas. estas, podrán incorporar medidas adicionales al mecanismo gubernamental
de seguridad de la información.
",218
Ley Orgánica de Protección de Datos Personales,seguridad de datos personales,art. 39.,"protección de datos personales desde el diseño y por defecto.-se entiende a la protección
de datos desde el diseño como el deber del responsable del tratamiento de tener en cuenta, en las
primeras fases de concepción y diseño del proyecto, que determinados tipos de tratamientos de
datos personales entrañan una serie de riesgos para los derechos de los titulares en atención al
estado de la técnica, naturaleza y fines del tratamiento, para lo cual, implementará las medidas
técnicas, organizativas y de cualquier otra índole, con miras a garantizar el cumplimiento de las
obligaciones en materia de protección de datos, en los términos del reglamento.
la protección de datos por defecto hace referencia a que el responsable debe aplicar las medidas
técnicas y organizativas adecuadas con miras a que, por defecto, solo sean objeto de tratamiento los
datos personales que sean necesarios para cada uno de los fines del tratamiento, en los términos del
reglamento.
",241
Ley Orgánica de Protección de Datos Personales,seguridad de datos personales,art. 40.,"análisis de riesgo, amenazas y vulnerabilidades.-para el análisis de riesgos, amenazas y
vulnerabilidades, el responsable y el encargado del tratamiento de los datos personales deberán
utilizar una metodología que considere, entre otras:
1) las particularidades del tratamiento;
2) las particularidades de las partes involucradas; y,
3) las categorías y el volumen de datos personales objeto de tratamiento.
",102
Ley Orgánica de Protección de Datos Personales,seguridad de datos personales,art. 41.,"determinación de medidas de seguridad aplicables.-para determinar las medidas de
seguridad, aceptadas por el estado de la técnica, a las que están obligadas el responsable y el
encargado del tratamiento de los datos personales, se deberán tomar en consideración, entre otros:
1) los resultados del análisis de riesgos, amenazas y vulnerabilidades;
2) la naturaleza de los datos personales;
3) las características de las partes involucradas; y,
4) los antecedentes de destrucción de datos personales, la pérdida, alteración, divulgación o
impedimento de acceso a los mismos por parte del titular, sean accidentales e intencionales, por
acción u omisión, así como los antecedentes de transferencia, comunicación o de acceso no
autorizado o exceso de autorización de tales datos.
el responsable y el encargado del tratamiento de datos personales deberán tomar las medidas
adecuadas y necesarias, de forma permanente y continua, para evaluar, prevenir, impedir, reducir,
mitigar y controlar los riesgos, amenazas y vulnerabilidades, incluidas las que conlleven un alto
riesgo para los derechos y libertades del titular, de conformidad con la normativa que emita la
autoridad de protección de datos personales.
",302
Ley Orgánica de Protección de Datos Personales,seguridad de datos personales,art. 42.,"evaluación de impacto del tratamiento de datos personales.-el responsable realizará una
evaluación de impacto del tratamiento de datos personales cuando se haya identificado la
probabilidad de que dicho tratamiento, por su naturaleza, contexto o fines, conlleve un alto riesgo
para los derechos y libertades del titular o cuando la autoridad de protección de datos personales lo
requiera.
la evaluación de impacto relativa a la protección de los datos será de carácter obligatoria en caso
de:
a) evaluación sistemática y exhaustiva de aspectos personales de personas físicas que se base en
un tratamiento automatizado, como la elaboración de perfiles, y sobre cuya base se tomen
decisiones que produzcan efectos jurídicos para las personas naturales;
b) tratamiento a gran escala de las categorías especiales de datos, o de los datos personales
relativos a condenas e infracciones penales, o
c) observación sistemática a gran escala de una zona de acceso público.
la autoridad de protección de datos personales establecerá otros tipos de operaciones de
tratamiento que requieran una evaluación de impacto relativa a la protección de datos.
la evaluación de impacto deberá efectuarse previo al inicio del tratamiento de datos personales.
",309
Ley Orgánica de Protección de Datos Personales,seguridad de datos personales,art. 43.,"notificación de vulneración de seguridad.-el responsable del tratamiento deberá notificar la
vulneración de la seguridad de datos personales a la autoridad de protección de datos personales y
la agencia de regulación y control de las telecomunicaciones, tan pronto sea posible, y a más
tardar en el término de cinco (5) días después de que haya tenido constancia de ella, a menos que
sea improbable que dicha violación de la seguridad constituya un riesgo para los derechos y las
libertades de las personas físicas. si la notificación a la autoridad de protección de datos no tiene
lugar en el término de cinco (5) días, deberá ir acompañada de indicación de los motivos de la
dilación.
el encargado del tratamiento deberá notificar al responsable cualquier vulneración de la seguridad de
datos personales tan pronto sea posible, y a más tardar dentro del término de dos (2) días contados
a partir de la fecha en la que tenga conocimiento de ella.
",237
Ley Orgánica de Protección de Datos Personales,seguridad de datos personales,art. 44.,"acceso a datos personales para atención a emergencias e incidentes informáticos.-las
autoridades públicas competentes, los equipos de respuesta de emergencias informáticas, los
equipos de respuesta a incidentes de seguridad informática, los centros de operaciones de
seguridad, los prestadores y proveedores de servicios de telecomunicaciones y los proveedores de
tecnología y servicios de seguridad, nacionales e internacionales, podrán acceder y efectuar
tratamientos sobre los datos personales contenidos en las notificaciones de vulneración a las
seguridades, durante el tiempo necesario, exclusivamente para la detección, análisis, protección y
respuesta ante cualquier tipo de incidentes así como para adoptar e implementar medidas de
seguridad adecuadas y proporcionadas a los riesgos identificados.
",202
Ley Orgánica de Protección de Datos Personales,seguridad de datos personales,art. 45.,"garantía del secreto de las comunicaciones y seguridad de datos personales.-para la
correcta prestación de los servicios de telecomunicaciones y la apropiada operación de redes de
telecomunicaciones, los prestadores de servicios de telecomunicaciones deben garantizar el secreto
de las comunicaciones y seguridad de datos personales. únicamente por orden judicial, los
prestadores de servicios de telecomunicaciones podrán utilizar equipos, infraestructuras e
instalaciones que permitan grabar los contenidos de las comunicaciones específicas dispuestas por
los jueces competentes. si se evidencia un tratamiento de grabación o interceptación de las
comunicaciones no autorizadas por orden judicial, se aplicará lo dispuesto en la presente ley.
",186
Ley Orgánica de Protección de Datos Personales,seguridad de datos personales,art. 46.,"notificación de vulneración de seguridad al titular.-el responsable del tratamiento deberá
notificar sin dilación la vulneración de seguridad de datos personales al titular cuando conlleve un
riesgo a sus derechos fundamentales y libertades individuales, dentro del término de tres días
contados a partir de la fecha en la que tuvo conocimiento del riesgo.
no se deberá notificar la vulneración de seguridad de datos personales al titular en los siguientes
casos:
1. cuando el responsable del tratamiento haya adoptado medidas de protección técnicas
organizativas o de cualquier otra índole apropiadas aplicadas a los datos personales afectados por la
vulneración de seguridad que se pueda demostrar que son efectivas;
2. cuando el responsable del tratamiento haya tomado medidas que garanticen que el riesgo para
los derechos fundamentales y las libertades individuales del titular, no ocurrirá; y,
3. cuando se requiera un esfuerzo desproporcionado para hacerlo; en cuyo caso, el responsable del
tratamiento deberá realizar una comunicación pública a través de cualquier medio en la que se
informe de la vulneración de seguridad de datos personales a los titulares.
la procedencia de las excepciones de les numerales 1 y 2 deberá ser calificada por la autoridad de
protección de datos, una vez informada esta tan pronto sea posible, y en cualquier caso dentro de
los plazos contemplados en el artículo 43.
la notificación al titular del dato objeto de la vulneración de seguridad contendrá lo señalado en el
artículo 43 de esta ley.
en caso de que el responsable del tratamiento de los datos personales no cumpliese oportunamente
y de modo justificado con la notificación será sancionado conforme al régimen sancionatorio previsto
en esta ley.
la notificación oportuna de la violación por parte del responsable de tratamiento al titular y la
ejecución oportuna de medidas de respuesta, serán consideradas atenuante de la infra (sic.
",484
Ley Orgánica de Protección de Datos Personales,"del responsable, encargo y delegado de protección de datos personales",art. 47.,"obligaciones del responsable y encargado del tratamiento de datos personales.-el
responsable del tratamiento de datos personales está obligado a:
1) tratar datos personales en estricto apego a los principios y derechos desarrollados en la presente
ley, en su reglamento, en directrices, lineamientos y regulaciones emitidas por la autoridad de
protección de datos personales, o normativa sobre la materia;
2) aplicar e implementar requisitos y herramientas administrativas, técnicas, físicas, organizativas y
jurídicas apropiadas, a fin de garantizar y demostrar que el tratamiento de datos personales se ha
realizado conforme a lo previsto en la presente ley, en su reglamento, en directrices, lineamientos y
regulaciones emitidas por la autoridad de protección de datos personales, o normativa sobre la
materia;
3) aplicar e implementar procesos de verificación, evaluación, valoración periódica de la eficiencia,
eficacia y efectividad de los requisitos y herramientas administrativas, técnicas, físicas, organizativas
y jurídicas implementadas;
4) implementar políticas de protección de datos personales afines al tratamiento de datos personales
en cada caso en particular;
5) utilizar metodologías de análisis y gestión de riesgos adaptadas a las particularidades del
tratamiento y de las partes involucradas;
6) realizar evaluaciones de adecuación al nivel de seguridad previas al tratamiento de datos
personales;
7) tomar medidas tecnológicas, físicas, administrativas, organizativas y jurídicas necesarias para
prevenir, impedir, reducir, mitigar y controlar los riesgos y las vulneraciones identificadas;
8) notificar a la autoridad de protección de datos personales y al titular de los datos acerca de
violaciones a las seguridades implementadas para el tratamiento de datos personales conforme a lo
establecido en el procedimiento previsto para el efecto;
9) implementar la protección de datos personales desde el diseño y por defecto;
10) suscribir contratos de confidencialidad y manejo adecuado de datos personales con el
encargado y el personal a cargo del tratamiento de datos personales o que tenga conocimiento de
los datos personales;
11) asegurar que el encargado del tratamiento de datos personales ofrezca mecanismos suficientes
para garantizar el derecho a la protección de datos personales conforme a lo establecido en la
presente ley, en su reglamento, en directrices, lineamientos y regulaciones emitidas por la autoridad
de protección de datos personales, normativa sobre la materia y las mejores prácticas a nivel
nacional o internacional;
12) registrar y mantener actualizado el registro nacional de protección de datos personales, de
conformidad a lo dispuesto en la presente ley, en su reglamento, en directrices, lineamientos y
regulaciones emitidas por la autoridad de protección de datos personales;
13) designar al delegado de protección de datos personales, en los casos que corresponda;
14) permitir y contribuir a la realización de auditorías o inspecciones, por parte de un auditor
acreditado por la autoridad de protección de datos personales; y,
15) los demás establecidos en la presente ley en su reglamento, en directrices, lineamientos,
regulaciones emitidas por la autoridad de protección de datos personales y normativa sobre la
materia.
el encargado de tratamiento de datos personales tendrá las mismas obligaciones que el responsable
de tratamiento de datos personales, en lo que sea aplicable, de acuerdo a la presente ley y su
reglamento.
",872
Ley Orgánica de Protección de Datos Personales,"del responsable, encargo y delegado de protección de datos personales",art. 48.,"delegado de protección de datos personales.-se designará un delegado de protección de
datos personales en los siguientes casos:
1) cuando el tratamiento se lleve a cabo por quienes conforman el sector público de acuerdo con lo
establecido en el artículo 225 de la constitución de la república;
2) cuando las actividades del responsable o encargado del tratamiento de datos personales
requieran un control permanente y sistematizado por su volumen, naturaleza, alcance o finalidades
del tratamiento, conforme se establezca en esta ley, el reglamento a ésta, o en la normativa que
dicte al respecto la autoridad de protección de datos personales;
3) cuando se refiera al tratamiento a gran escala de categorías especiales de datos, de conformidad
con lo establecido en el reglamento de esta ley; y,
4) cuando el tratamiento no se refiera a datos relacionados con la seguridad nacional y defensa del
estado que adolezcan de reserva ni fuesen secretos, de conformidad con lo establecido en la
normativa especializada en la materia.
la autoridad de protección de datos personales podrá definir nuevas condiciones en las que deba
designarse un delegado de protección de datos personales y emitirá, a dicho efecto, las directrices
suficientes para su designación.
",314
Ley Orgánica de Protección de Datos Personales,"del responsable, encargo y delegado de protección de datos personales",art. 49.,"funciones del delegado de protección de datos personales.-el delegado de protección de
datos personales tendrá, entre otras, las siguientes funciones y atribuciones:
1) asesorar al responsable, al personal del responsable y al encargado del tratamiento de datos
personales, sobre las disposiciones contenidas en esta ley, el reglamento, las directrices,
lineamientos y demás regulaciones emitidas por la autoridad de protección de datos personales;
2) supervisar el cumplimiento de las disposiciones contenidas en esta ley, el reglamento, las
directrices, lineamientos y demás regulaciones emitidas por la autoridad de protección de datos
personales;
3) asesorar en el análisis de riesgo, evaluación de impacto y evaluación de medidas de seguridad, y
supervisar su aplicación;
4) cooperar con la autoridad de protección de datos personales y actuar como punto de contacto
con dicha entidad, con relación a las cuestiones referentes al tratamiento de datos personales; y,
5) las demás que llegase a establecer la autoridad de protección de datos personales con ocasión
de las categorías especiales de datos personales.
en caso de incumplimiento de sus funciones, el delegado de protección de datos personales
responderá administrativa, civil y penalmente, de conformidad con la ley.
",321
Ley Orgánica de Protección de Datos Personales,"del responsable, encargo y delegado de protección de datos personales",art. 50.,"consideraciones especiales para el delegado de protección de datos personales.-para la
ejecución de las funciones del delegado de protección de datos, el responsable y el encargado de
tratamiento de datos personales, deberán observar lo siguiente:
1) garantizar que la participación del delegado de protección de datos personales, en todas las
cuestiones relativas a la protección de datos personales, sea apropiada y oportuna;
2) facilitar el acceso a los datos personales de las operaciones de tratamiento, así como todos los
recursos y elementos necesarios para garantizar el correcto y libre desempeño de sus funciones;
3) capacitar y actualizar en la materia al delegado de protección de datos personales, de
conformidad con la normativa técnica que emita la autoridad de protección de datos personales;
4) no podrán destituir o sancionar al delegado de protección de datos personales por el correcto
desempeño de sus funciones;
5) el delegado de protección de datos personales mantendrá relación directa con el más alto nivel
ejecutivo y de decisión del responsable y con el encargado;
6) el titular de los datos personales podrá contactar al delegado de protección de datos personales
con relación al tratamiento de sus datos personales a fin de ejercer sus derechos; y,
7) el delegado de protección de datos personales estará obligado a mantener la más estricta
confidencialidad respecto a la ejecución de sus funciones.
siempre que no exista conflicto con las responsabilidades establecidas en la presente ley, su
reglamento, directrices, lineamientos y demás regulaciones emitidas por la autoridad de protección
de datos personales, el delegado de protección, de datos personales podrá desempeñar otras
funciones dispuestas por el responsable o el encargado del tratamiento de datos personales.
",451
Ley Orgánica de Protección de Datos Personales,"del responsable, encargo y delegado de protección de datos personales",art. 51.,"registro nacional de protección de datos personales.-el responsable del tratamiento de
datos personales deberá reportar y mantener actualizada la información ante la autoridad de
protección de datos personales, sobre lo siguiente:
1) identificación de la base de datos o del tratamiento;
2) el nombre domicilio legal y datos de contacto del responsable y encargado del tratamiento de
datos personales;
3) características y finalidad del tratamiento de datos personales;
4) naturaleza de los datos personales tratados;
5) identificación, nombre, domicilio legal y datos de contacto de los destinatarios de los datos
personales, incluyendo encargados y terceros;
6) modo de interrelacionar la información registrada;
7) medios utilizados para implementar los principios, derechos y obligaciones contenidas en la
presente ley y normativa especializada;
8) requisitos y herramientas administrativas técnicas y físicas, organizativas y jurídicas
implementadas para garantizar la seguridad y protección de datos personales;
9) tiempo de conservación de los datos.
",265
Ley Orgánica de Protección de Datos Personales,de la responsabilidad proactiva,art. 52.,"autorregulación.-los responsables y encargados de tratamiento de datos personales
podrán, de manera voluntaria, acogerse o adherirse a códigos de conducta, certificaciones, sellos y
marcas de protección, cláusulas tipo, sin que esto constituya eximente de la responsabilidad de
cumplir con las disposiciones de la presente ley, su reglamento, directrices lineamientos y
regulaciones emitidas por la autoridad de protección de datos personales y demás normativa sobre
la materia.
",120
Ley Orgánica de Protección de Datos Personales,de la responsabilidad proactiva,art. 53.,"códigos de conducta.-la autoridad de regulación y control promoverá la elaboración de
códigos de conducta por sectores, industrias, empresas, organizaciones, que tengan como fin el
cumplimiento de la normativa vigente en materia de protección de datos.
los códigos de conducta deberán tomar en cuenta las necesidades específicas de los sectores en
los que se efectúe tratamiento de datos personales, así como cumplir con los requisitos que se
determinen en la normativa secundaría y con las disposiciones previstas en la presente ley, para su
aprobación por la autoridad de regulación y control.
los responsables o encargados de tratamiento de datos personales interesados podrán adherirse e
implementar los códigos de conducta aprobados, para lo cual seguirán el procedimiento establecido
en el reglamento a la presente ley.
",207
Ley Orgánica de Protección de Datos Personales,de la responsabilidad proactiva,art. 54.,"entidades de certificación.-en materia de protección de datos personales las entidades de
certificación, de manera no exclusiva y en concordancia con el artículo 52, podrán:
1) emitir certificaciones de cumplimiento de la presente ley, su reglamento, directrices, lineamientos
y regulaciones emitidas por la autoridad de protección de datos personales y demás normativa
sobre la materia;
2) emitir sellos de protección de datos personales;
3) llevar a cabo auditorías de protección de datos personales, y,
4) certificar los procesos de transferencias internacionales de datos personales.
los resultados de las auditorias podrán ser considerados como elementos probatorios dentro de los
procesos sancionatorios.
",178
Ley Orgánica de Protección de Datos Personales,transferencia o comunicación internacional de datos personales,art. 55.,"transferencia o comunicación internacional de datos personales.-la transferencia o
comunicación internacional de datos personales será posible si se sujeta a lo previsto en el presente
capítulo, la presente ley o la normativa especializada en la materia, propendiendo siempre al
efectivo ejercicio del derecho a la protección de datos personales.
",87
Ley Orgánica de Protección de Datos Personales,transferencia o comunicación internacional de datos personales,art. 56.,"transferencia o comunicación internacional de datos personales a países declarados como
nivel adecuado de protección.-por principio general se podrán transferir o comunicar datos
personales a países, organizaciones y personas jurídicas en general que brinden niveles adecuados
de protección, y que se ajusten a la obligación de cumplimiento y garantía de estándares
reconocidos internacionalmente conforme a los criterios establecidos en el reglamento a la ley.
cuando resulte necesario por la naturaleza de la transferencia, la autoridad de protección de datos
personales podrá implementar métodos de control ex post que serán definidos en el reglamento a la
ley. también establecerá acciones conjuntas entre las autoridades de ambos países con el objeto
de prevenir, corregir o mitigar el tratamiento indebido de datos en ambos países.
para declarar de nivel adecuado de protección a países u organizaciones, la autoridad de protección
de datos personales emitirá resolución motivada, en la que se establezca que la transferencia o
comunicación internacional de datos personales cumple niveles adecuados de protección o de
garantías adecuadas de protección, conforme a lo establecido en esta ley y su reglamento.
",304
Ley Orgánica de Protección de Datos Personales,transferencia o comunicación internacional de datos personales,art. 57.,"transferencia o comunicación mediante garantías adecuadas.-en caso de realizar una
transferencia internacional de datos a un país, organización o territorio económico internacional que
no haya sido calificado por la autoridad de protección de datos de tener un nivel adecuado de
protección, se podrá realizar la referida transferencia internacional siempre que el responsable o
encargado del tratamiento de datos personales ofrezca garantías adecuadas para el titular, para lo
cual se deberá observar lo siguiente:
a. garantizar el cumplimiento de principios, derechos y obligaciones en el tratamiento de datos
personales en un estándar igual o mayor a la normativa ecuatoriana vigente.
b. efectiva tutela del derecho a la protección de datos personales, a través de la disponibilidad
permanente de acciones administrativas o judiciales; y,
c. el derecho a solicitar la reparación integral, de ser el caso.
para que ello ocurra, la transferencia internacional de datos personales se sustentará en un
instrumento jurídico que contemple los estándares antes determinados, así como aquellos que
establezca la autoridad de protección de datos personales, el mismo que deberá ser vinculante.
",297
Ley Orgánica de Protección de Datos Personales,transferencia o comunicación internacional de datos personales,art. 58.,"normas corporativas vinculantes.-los responsables o encargados del tratamiento de datos
personales podrán presentar a la autoridad de protección de datos personales, normas corporativas
vinculantes, específicas y aplicadas al ámbito de su actividad, las cuales deberán cumplir las
siguientes condiciones:
1. será de obligatorio cumplimiento para el responsable del tratamiento y para la empresa a la que
eventualmente transfieran datos personales.
2. brindar a los titulares los mecanismos adecuados para el ejercicio de sus derechos relacionados
al tratamiento de sus datos personales observando las disposiciones de la presente ley;
3. incluir una enunciación detallada de las empresas filiales que, además del responsable del
tratamiento, pertenecen al mismo grupo empresarial. además, se incluirá la estructura y los datos del
contacto del grupo empresarial o joint venture, dedicadas a una actividad económica conjunta y de
cada uno de sus miembros.
4. incluir el detalle de las empresas encargadas del tratamiento de datos personales, las categorías
de datos personales a ser utilizados, así corno el tipo de tratamiento a realizarse y su finalidad;
5. observar en su contenido todas las disposiciones de la presente ley referentes a principios de
tratamiento de datos personales, medidas de seguridad de datos, requisitos respecto a transferencia
o comunicación internacional y transferencia o comunicación ulterior a organismos no sujetos a
normas corporativas vinculantes;
6. contener la aceptación por parte del responsable o del encargado del tratamiento de los datos
personales, o de cualquier miembro de su grupo empresarial sobre su responsabilidad por cualquier
violación de las normas corporativas vinculantes. el responsable o encargado del tratamiento de
datos personales no será responsable si demuestra que el acto que originó la violación no le es
imputable;
7. incluir los mecanismos en que se facilita al titular la información clara y completa, respecto a las
normas corporativas vinculantes;
8. incluir las funciones de todo delegado de protección de datos designado de cualquier otra persona
o entidad encargada de la supervisión del cumplimiento de las normas corporativas vinculantes
dentro del grupo empresarial o del joint venture dedicadas a una actividad económica conjunta bajo
un mismo control así como los mecanismos y procesos de supervisión y tramitación de
reclamaciones;
9. enunciar de forma detallada los mecanismos establecidos en el grupo empresarial o empresas
afiliadas que permitan al titular verificar efectivamente el cumplimiento de las normas corporativas
vinculantes. entre estos mecanismos se incluirán auditorías de protección de datos, y aquellos
métodos técnicos que brinden acciones correctivas para proteger los derechos del titular. los
resultados de las auditorías serán comunicadas al delegado de protección de datos designado de
conformidad con la presente ley, o cualquier otra entidad o persona encargada del cumplimiento de
las normas corporativas vinculantes dentro del grupo empresarial o empresas afiliadas dedicadas a
una actividad económica conjunta y al directorio de la empresa que controla un grupo empresarial, y
a disposición de la autoridad de protección de datos personales;
10. incluir los mecanismos para cooperar de forma coordinada con la autoridad de protección de
datos personales y el responsable del tratamiento de los datos personales; y,
11. incluir la declaración y compromiso del responsable del tratamiento de los datos personales de
promover la protección de datos personales entre sus empleados con formación continua.
la autoridad de protección de datos personales definirá el formato y los procedimientos para la
transferencia o comunicación de datos realizada por parte de los responsables, los encargados y las
autoridades de control en lo relativo a la aplicación de las normas corporativas vinculantes a las que
se infiere este artículo.
cualquier cambio a ser realizado a estas normas deberá ser notificado a la autoridad de protección
de datos personales y al titular conforme a los mecanismos señalados por el responsable de
tratamiento en su solicitud.
",1038
Ley Orgánica de Protección de Datos Personales,transferencia o comunicación internacional de datos personales,art. 59.,"autorización para transferencia internacional.-para todos aquellos casos no contemplados
en los artículos precedentes, en los que se pretenda realizar una transferencia internacional de datos
personales, se requerirá la autorización de la autoridad de protección de datos, para lo cual, se
deberá garantizar documentadamente el cumplimiento de la normativa vigente sobre protección de
datos de carácter personal, según lo determinado en el reglamento de aplicación a la presente ley.
sin perjuicio de lo anterior, la información sobre transferencias internacionales de datos personales
deberá ser registradas previamente en el registro nacional de protección de datos personales por
parte del responsable del tratamiento o, en su caso, del encargado, según el procedimiento
establecido en el reglamento de aplicación a la presente ley.
",209
Ley Orgánica de Protección de Datos Personales,transferencia o comunicación internacional de datos personales,art. 60.,"casos excepcionales de transferencias o comunicaciones internacionales.-sin perjuicio de lo
establecido en los artículos precedentes se podrá realizar transferencias o comunicaciones
internacionales de datos personales, en los siguientes casos:
1. cuando los datos personales sean requeridos para el cumplimiento de competencias
institucionales, de conformidad con la normativa aplicable;
2. cuando el titular haya otorgado su consentimiento explícito a la transferencia o comunicación
propuesta, tras haber sido informado de los posibles riesgos para él de dichas transferencias o
comunicaciones internacionales, debido a la ausencia de una resolución de nivel adecuado de
protección y de garantías adecuadas;
3. cuando la transferencia internacional tenga como finalidad el cumplimiento de una obligación legal
o regulatoria;
4. cuando la transferencia internacional de datos personales sea necesaria para la ejecución de un
contrato entre el titular y el responsable del tratamiento de datos personales, o para la ejecución de
medidas de carácter precontractual adoptadas a solicitud del titular;
5. cuando la transferencia sea necesaria por razones de interés público;
6. cuando la transferencia internacional sea necesaria para la colaboración judicial internacional;
7. cuando la transferencia internacional sea necesaria para la cooperación dentro de la investigación
de infracciones;
8. cuando la transferencia internacional es necesaria para el cumplimiento de compromisos
adquiridos en procesos de cooperación internacional entre estados;
9. cuando se realicen transferencias de datos en operaciones bancarias y bursátiles;
10. cuando la transferencia internacional de datos personales sea necesaria para la formulación, el
ejercicio o la defensa de reclamaciones, acciones administrativas o jurisdiccionales y recursos; y,
11. cuando la transferencia internacional de datos personales sea necesaria para proteger los
intereses vitales del interesado o de otras personas, cuando el interesado esté física o jurídicamente
incapacitado para dar su consentimiento.
",518
Ley Orgánica de Protección de Datos Personales,transferencia o comunicación internacional de datos personales,art. 61.,"control continuo.-la autoridad de protección de datos personales en acciones conjuntas
con la academia, realizará reportes continuos sobre la realidad internacional en materia de
protección de datos personales. dichos estudios servirán como elemento de control continuo del
nivel adecuado de protección de datos personales de los países u organizaciones que ostenten tal
reconocimiento.
en caso de detectarse que un país u organización ya no cumple con un nivel adecuado de
protección conforme los principios, derechos y obligaciones desarrollados en la presente ley, la
autoridad de protección de datos personales procederá a emitir la correspondiente resolución de no
adecuación, a partir de la cual no procederán transferencias de datos personales, salvo que operen
otros mecanismos de transferencia conforme lo dispuesto en el presente capítulo.
la autoridad de protección de datos personales publicará en cualquier medio, de forma permanente
y debidamente la lista de países, organizaciones, empresas o grupos económicos que garanticen
niveles adecuados de protección de datos personales.
",274
Ley Orgánica de Protección de Datos Personales,de los requerimientos administrativo directos y de la gestión del procedimiento,art. 62.,"requerimiento directo del titular del dato de carácter personal al responsable del
tratamiento.-el titular podrá en cualquier momento, de forma gratuita, por medios físicos o digitales
puestos a su disposición por parte del responsable del tratamiento de los datos personales,
presentar requerimientos, peticiones, quejas o reclamaciones directamente al responsable del
tratamiento, relacionadas con el ejercicio de sus derechos, la aplicación de principios y el
cumplimiento de obligaciones por parte del responsable del tratamiento, que tengan relación con él.
presentado el requerimiento ante el responsable este contará con un término de diez (10) días para
contestar afirmativa o negativamente, notificar y ejecutar lo que corresponda.
",185
Ley Orgánica de Protección de Datos Personales,de los requerimientos administrativo directos y de la gestión del procedimiento,art. 63.,"actuaciones previas.-la autoridad de protección de datos personales podrá iniciar, de oficio
o a petición del titular, actuaciones previas con el fin de conocer las circunstancias del caso concreto
o la conveniencia o no de iniciar el procedimiento, para lo cual se estará conforme a las
disposiciones del código orgánico administrativo.
",85
Ley Orgánica de Protección de Datos Personales,de los requerimientos administrativo directos y de la gestión del procedimiento,art. 64.,"procedimiento administrativo.-en el caso de que el responsable del tratamiento no conteste
el requerimiento, en el término establecido en la presente ley, o éste fuere negado, el titular podrá
presentar el correspondiente reclamo administrativo ante la autoridad de protección de datos
personales, para lo cual se deberá estar conforme al procedimiento establecido en el código
orgánico administrativo, la presente ley y demás normativa emitida por la autoridad de protección
de datos personales. sin perjuicio, el titular podrá presentar acciones civiles, penales o
constitucionales de las que se crea asistido.
",153
